lemma,form,paradigm_slot,phonemic_form
dogoa,dogoa,V;FIN;IND;PRS;3;SG;LGSPEC1,d o ɣ o a
dogoa,dogó,V;FIN;IND;PRS;3;SG;LGSPEC1,d o ɡ oː
dogoa,tog,V;FIN;IMP;2;SG,t o ɣ
dogoa,toga,V;FIN;IMP;2;SG,t o ɣ a
dogoa,dogoat,V;FIN;IND;PRS;3;PL;LGSPEC1,d o ɣ o a d
dogoa,doroíga,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,d o r͈ oː i̯ ɣ a
doicc,doánac,V;FIN;IND;PST;PFV;2;SG;LGSPEC1,d o aː n a ɡ
doicc,tictis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC2,tʲ i kʲ tʲ i sʲ
doicc,doáncatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC1,d o aː ŋ ɡ a d a r
doicc,doráncatar,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,d o r aː ŋ k a d a r
doicc,doicfet,V;FIN;IND;FUT;3;PL;LGSPEC1,d o ɡʲ fʲ e d
doicc,táncatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,t aː ŋ ɡ a d a r
doicc,doicfa,V;FIN;IND;FUT;3;SG;LGSPEC1,d o ɡʲ f a
doicc,doránaic,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o r aː n i ɡʲ
doicc,ticfainn,V;FIN;COND;1;SG;LGSPEC2,tʲ i ɡʲ f i n͈ʲ
doicc,doicc,V;FIN;IND;PRS;3;SG;LGSPEC1,d o kʲ
doicc,tair,V;FIN;IMP;2;SG,t a rʲ
doicc,ticc,V;FIN;IND;PRS;3;SG;LGSPEC2,tʲ i kʲ
doicc,tísaid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,tʲ iː s i ðʲ
doicc,ticed,V;FIN;IMP;3;SG,tʲ i ɡʲ e ð
doicc,tánaic,V;FIN;IND;PST;PFV;3;SG;LGSPEC2,t aː n i ɡʲ
doicc,doánaic,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,d o aː n i ɡʲ
doicc,doecat,V;FIN;IND;PRS;3;PL;LGSPEC1,d o e ɡ a d
doicc,ticfea,V;FIN;IND;FUT;3;SG;LGSPEC2,tʲ i ɡʲ fʲ a
dotéit,dotíasar,V;FIN;SBJV;PRS;PASS;SG;LGSPEC1,d o dʲ iː a̯ s a r
dotéit,dolod,V;FIN;IND;PST;PFV;2;SG;LGSPEC1,d o l o ð
dotéit,dotéigtis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC1,d o tʲ eː ɣʲ tʲ i sʲ
dotéit,dotéig,V;FIN;IND;PRS;2;SG;LGSPEC1,d o dʲ eː ɣʲ
dotéit,taígtis,V;FIN;IND;PST;IPFV;3;PL;LGSPEC2,t aː i̯ ɣʲ tʲ i sʲ
dotéit,tergam,V;FIN;IND;FUT;1;PL;LGSPEC2,tʲ e r ɣ a ṽ
dotéit,tuidched,V;FIN;IND;PST;PRF;2;SG;LGSPEC2,t u ðʲ xʲ e ð
dotéit,dolotar,V;FIN;IND;PST;PFV;3;PL;LGSPEC1,d o l o d a r
dotéit,doregam,V;FIN;IND;FUT;1;PL;LGSPEC1,d o rʲ e ɣ a ṽ
dotéit,dodechad,V;FIN;IND;PST;PRF;2;SG;LGSPEC1,d o ðʲ e x a ð
dotéit,dolud,V;FIN;IND;PST;PFV;1;SG;LGSPEC1,d o l u ð
dotéit,dodechas,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC1,d o ðʲ e x a s
dotéit,tergaid,V;FIN;IND;FUT;2;PL;LGSPEC2,tʲ e r ɣ i ðʲ
dotéit,dodechutar,V;FIN;IND;PST;PRF;3;PL;LGSPEC1,d o ðʲ e x u d a r
dotéit,dotéiged,V;FIN;IND;PST;IPFV;3;SG;LGSPEC1,d o tʲ eː ɣʲ ə ð
dotéit,doregat,V;FIN;IND;FUT;3;PL;LGSPEC1,d o rʲ e ɣ a d
dotéit,dorigat,V;FIN;IND;FUT;3;PL;LGSPEC1,d o rʲ i ɣ a d
dotéit,tuidched,V;FIN;IND;PST;PRF;1;SG;LGSPEC2,t u ðʲ xʲ e ð
dotéit,dotéis,V;FIN;SBJV;PRS;2;SG;LGSPEC1,d o dʲ eː sʲ
dotéit,taít,V;FIN;IMP;2;PL,t aː i̯ d
dotéit,tuldatar,V;FIN;IND;PST;PFV;3;PL;LGSPEC2,t u l͈ d a d a r
dotéit,dorega,V;FIN;IND;FUT;3;SG;LGSPEC1,d o rʲ e ɣ a
dotéit,doriga,V;FIN;IND;FUT;3;SG;LGSPEC1,d o rʲ i ɣ a
dotéit,táegat,V;FIN;IND;PRS;3;PL;LGSPEC2,t aː i̯ ɣ a d
dotéit,doreg,V;FIN;IND;FUT;1;SG;LGSPEC1,d o rʲ e ɣ
dotéit,dodechuid,V;FIN;IND;PST;PRF;3;SG;LGSPEC1,d o ðʲ e x u ðʲ
dotéit,tergainn,V;FIN;COND;1;SG;LGSPEC2,tʲ e r ɣ i n͈ʲ
dotéit,dotét,V;FIN;IND;PRS;3;SG;LGSPEC1,d o dʲ eː d
dotéit,doregaid,V;FIN;IND;FUT;2;PL;LGSPEC1,d o rʲ e ɣ i ðʲ
dotéit,tair,V;FIN;IMP;2;SG,t a rʲ
dotéit,dotías,V;FIN;SBJV;PRS;1;SG;LGSPEC1,d o dʲ iː a̯ s
dotéit,dolodmar,V;FIN;IND;PST;PFV;1;PL;LGSPEC1,d o l o ð ṽ a r
dotéit,táet,V;FIN;IND;PRS;3;SG;LGSPEC2,t aː i̯ d
dotéit,dotíagtar,V;FIN;IND;PRS;PASS;PL;LGSPEC1,d o dʲ iː a̯ ɣ d a r
dotéit,taísid,V;FIN;SBJV;PRS;2;PL;LGSPEC2,t aː i̯ sʲ i ðʲ
dotéit,táet,V;FIN;IMP;3;SG,t aː i̯ d
dotéit,tuidches,V;FIN;IND;PST;PRF;PASS;SG;LGSPEC2,t u ðʲ xʲ e s
dotéit,tulaid,V;FIN;IND;PST;PFV;3;SG;LGSPEC2,t u l i ðʲ
dotéit,tuidchid,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,t u ðʲ xʲ i ðʲ
dotéit,tudchaid,V;FIN;IND;PST;PRF;3;SG;LGSPEC2,t u ð x i ðʲ
dotéit,doluid,V;FIN;IND;PST;PFV;3;SG;LGSPEC1,d o l u ðʲ
dotéit,tuidechta,V;FIN;LGSPEC3,t u ðʲ e x t a
dotéit,dotíagar,V;FIN;IND;PRS;PASS;SG;LGSPEC1,d o dʲ iː a̯ ɣ a r
dotéit,dotíagat,V;FIN;IND;PRS;3;PL;LGSPEC1,d o dʲ iː a̯ ɣ a d
dotéit,terga,V;FIN;IND;FUT;3;SG;LGSPEC2,tʲ e r ɣ a
dotéit,tirga,V;FIN;IND;FUT;3;SG;LGSPEC2,tʲ i rʲ ɣ a
dotéit,doeth,V;FIN;IND;PST;PFV;PASS;SG;LGSPEC1,d o e θ
dotéit,dodechud,V;FIN;IND;PST;PRF;1;SG;LGSPEC1,d o ðʲ e x u ð
